name, surface, status, finger, part, usability, memorability, preference
wxy, horizontal, fist, ring, fingernail, 3.0, 2.0, 1.0
wxy, horizontal, fist, pinkie, fingernail, 4.0, 2.0, 1.0
wxy, horizontal, fist, two, fingernail, 3.0, 2.0, 1.0
wxy, horizontal, fist, three, fingernail, 2.0, 1.0, 1.0
wxy, horizontal, relax, thumb, fingerpulp, 7.0, 7.0, 7.0
wxy, horizontal, relax, index, fingerpulp, 7.0, 6.0, 6.0
wxy, horizontal, relax, middle, fingerpulp, 7.0, 3.0, 4.0
wxy, horizontal, relax, ring, fingerpulp, 7.0, 4.0, 3.0
wxy, horizontal, relax, pinkie, fingerpulp, 5.0, 6.0, 5.0
wxy, horizontal, relax, two, fingerpulp, 6.0, 6.0, 6.0
wxy, horizontal, relax, three, fingerpulp, 7.0, 7.0, 7.0
wxy, horizontal, relax, thumb, fingertip, 4.0, 2.0, 1.0
wxy, horizontal, relax, index, fingertip, 5.0, 3.0, 2.0
wxy, horizontal, relax, middle, fingertip, 5.0, 2.0, 1.0
wxy, horizontal, relax, ring, fingertip, 1.0, 1.0, 1.0
wxy, horizontal, relax, pinkie, fingertip, 2.0, 2.0, 1.0
wxy, horizontal, relax, two, fingertip, 1.0, 1.0, 1.0
wxy, horizontal, relax, three, fingertip, 1.0, 1.0, 1.0
wxy, horizontal, relax, thumb, fingerside, 7.0, 4.0, 4.0
wxy, horizontal, relax, index, fingerside, 2.0, 3.0, 1.0
wxy, horizontal, relax, middle, fingerside, 3.0, 2.0, 1.0
wxy, horizontal, relax, ring, fingerside, 4.0, 2.0, 2.0
wxy, horizontal, relax, pinkie, fingerside, 6.0, 5.0, 5.0
wxy, horizontal, relax, two, fingerside, 1.0, 1.0, 1.0
wxy, horizontal, relax, three, fingerside, 1.0, 1.0, 1.0
wxy, horizontal, relax, thumb, knuckle, 6.0, 3.0, 2.0
wxy, horizontal, relax, index, knuckle, 6.0, 6.0, 5.0
wxy, horizontal, relax, middle, knuckle, 7.0, 6.0, 5.0
wxy, horizontal, relax, ring, knuckle, 1.0, 1.0, 1.0
wxy, horizontal, relax, pinkie, knuckle, 1.0, 1.0, 1.0
wxy, horizontal, relax, two, knuckle, 7.0, 5.0, 6.0
wxy, horizontal, relax, three, knuckle, 3.0, 3.0, 1.0
wxy, horizontal, relax, thumb, fingernail, 5.0, 3.0, 2.0
wxy, horizontal, relax, index, fingernail, 4.0, 3.0, 2.0
wxy, horizontal, relax, middle, fingernail, 3.0, 2.0, 2.0
wxy, horizontal, relax, ring, fingernail, 3.0, 1.0, 1.0
wxy, horizontal, relax, pinkie, fingernail, 2.0, 1.0, 1.0
wxy, horizontal, relax, two, fingernail, 4.0, 2.0, 1.0
wxy, horizontal, relax, three, fingernail, 6.0, 3.0, 2.0
wxy, vertical, fist, thumb, fingerpulp, 2.0, 6.0, 5.0
wxy, vertical, fist, index, fingerpulp, 7.0, 7.0, 7.0
wxy, vertical, fist, middle, fingerpulp, 5.0, 2.0, 1.0
wxy, vertical, fist, ring, fingerpulp, 1.0, 1.0, 1.0
wxy, vertical, fist, pinkie, fingerpulp, 4.0, 5.0, 2.0
wxy, vertical, fist, two, fingerpulp, 6.0, 6.0, 6.0
wxy, vertical, fist, three, fingerpulp, 6.0, 6.0, 6.0
wxy, vertical, fist, thumb, fingertip, 6.0, 3.0, 3.0
wxy, vertical, fist, index, fingertip, 7.0, 5.0, 5.0
wxy, vertical, fist, middle, fingertip, 6.0, 3.0, 2.0
wxy, vertical, fist, ring, fingertip, 1.0, 2.0, 1.0
wxy, vertical, fist, pinkie, fingertip, 5.0, 3.0, 2.0
wxy, vertical, fist, two, fingertip, 2.0, 3.0, 1.0
wxy, vertical, fist, three, fingertip, 1.0, 1.0, 1.0
wxy, vertical, fist, thumb, fingerside, 3.0, 4.0, 1.0
wxy, vertical, fist, index, fingerside, 7.0, 6.0, 6.0
wxy, vertical, fist, middle, fingerside, 5.0, 5.0, 4.0
wxy, vertical, fist, ring, fingerside, 1.0, 1.0, 1.0
wxy, vertical, fist, pinkie, fingerside, 7.0, 5.0, 4.0
wxy, vertical, fist, two, fingerside, 5.0, 4.0, 3.0
wxy, vertical, fist, three, fingerside, 3.0, 2.0, 1.0
wxy, vertical, fist, thumb, knuckle, 6.0, 5.0, 4.0
wxy, vertical, fist, index, knuckle, 6.0, 6.0, 6.0
wxy, vertical, fist, middle, knuckle, 7.0, 7.0, 7.0
wxy, vertical, fist, ring, knuckle, 3.0, 3.0, 2.0
wxy, vertical, fist, pinkie, knuckle, 5.0, 4.0, 2.0
wxy, vertical, fist, two, knuckle, 7.0, 7.0, 7.0
wxy, vertical, fist, three, knuckle, 5.0, 4.0, 3.0
wxy, vertical, fist, thumb, fingernail, 6.0, 5.0, 4.0
wxy, vertical, fist, index, fingernail, 6.0, 5.0, 4.0
wxy, vertical, fist, middle, fingernail, 4.0, 2.0, 1.0
wxy, vertical, fist, ring, fingernail, 2.0, 2.0, 1.0
wxy, vertical, fist, pinkie, fingernail, 4.0, 3.0, 1.0
wxy, vertical, fist, two, fingernail, 3.0, 2.0, 1.0
wxy, vertical, fist, three, fingernail, 2.0, 1.0, 1.0
wxy, vertical, relax, thumb, fingerpulp, 4.0, 4.0, 2.0
wxy, vertical, relax, index, fingerpulp, 6.0, 6.0, 6.0
wxy, vertical, relax, middle, fingerpulp, 7.0, 3.0, 4.0
wxy, vertical, relax, ring, fingerpulp, 7.0, 3.0, 3.0
wxy, vertical, relax, pinkie, fingerpulp, 5.0, 5.0, 4.0
wxy, vertical, relax, two, fingerpulp, 6.0, 6.0, 6.0
wxy, vertical, relax, three, fingerpulp, 7.0, 7.0, 7.0
wxy, vertical, relax, thumb, fingertip, 5.0, 3.0, 1.0
wxy, vertical, relax, index, fingertip, 5.0, 4.0, 2.0
wxy, vertical, relax, middle, fingertip, 6.0, 2.0, 1.0
wxy, vertical, relax, ring, fingertip, 1.0, 1.0, 1.0
wxy, vertical, relax, pinkie, fingertip, 3.0, 2.0, 1.0
wxy, vertical, relax, two, fingertip, 1.0, 1.0, 1.0
wxy, vertical, relax, three, fingertip, 1.0, 1.0, 1.0
wxy, vertical, relax, thumb, fingerside, 6.0, 3.0, 2.0
wxy, vertical, relax, index, fingerside, 2.0, 3.0, 1.0
wxy, vertical, relax, middle, fingerside, 5.0, 3.0, 2.0
wxy, vertical, relax, ring, fingerside, 3.0, 1.0, 1.0
wxy, vertical, relax, pinkie, fingerside, 6.0, 5.0, 4.0
wxy, vertical, relax, two, fingerside, 5.0, 4.0, 4.0
wxy, vertical, relax, three, fingerside, 1.0, 1.0, 1.0
wxy, vertical, relax, thumb, knuckle, 3.0, 2.0, 1.0
wxy, vertical, relax, index, knuckle, 4.0, 6.0, 4.0
wxy, vertical, relax, middle, knuckle, 6.0, 6.0, 5.0
wxy, vertical, relax, ring, knuckle, 1.0, 1.0, 1.0
wxy, vertical, relax, pinkie, knuckle, 2.0, 2.0, 1.0
wxy, vertical, relax, two, knuckle, 7.0, 5.0, 6.0
wxy, vertical, relax, three, knuckle, 5.0, 4.0, 3.0
wxy, vertical, relax, thumb, fingernail, 5.0, 3.0, 2.0
wxy, vertical, relax, index, fingernail, 5.0, 3.0, 2.0
wxy, vertical, relax, middle, fingernail, 3.0, 2.0, 1.0
wxy, vertical, relax, ring, fingernail, 2.0, 1.0, 1.0
wxy, vertical, relax, pinkie, fingernail, 2.0, 2.0, 1.0
wxy, vertical, relax, two, fingernail, 4.0, 2.0, 1.0
wxy, vertical, relax, three, fingernail, 6.0, 2.0, 2.0
swn, horizontal, fist, thumb, fingerpulp, 6.0, 7.0, 6.0
swn, horizontal, fist, index, fingerpulp, 7.0, 7.0, 7.0
swn, horizontal, fist, middle, fingerpulp, 5.0, 7.0, 5.0
swn, horizontal, fist, ring, fingerpulp, 3.0, 6.0, 2.0
swn, horizontal, fist, pinkie, fingerpulp, 7.0, 7.0, 6.0
swn, horizontal, fist, two, fingerpulp, 7.0, 7.0, 6.0
swn, horizontal, fist, three, fingerpulp, 6.0, 7.0, 6.0
swn, horizontal, fist, thumb, fingertip, 4.0, 6.0, 1.0
swn, horizontal, fist, index, fingertip, 6.0, 6.0, 6.0
swn, horizontal, fist, middle, fingertip, 5.0, 5.0, 4.0
swn, horizontal, fist, ring, fingertip, 3.0, 5.0, 2.0
swn, horizontal, fist, pinkie, fingertip, 6.0, 5.0, 4.0
swn, horizontal, fist, two, fingertip, 6.0, 6.0, 5.0
swn, horizontal, fist, three, fingertip, 6.0, 5.0, 6.0
swn, horizontal, fist, thumb, fingerside, 7.0, 7.0, 7.0
swn, horizontal, fist, index, fingerside, 5.0, 3.0, 2.0
swn, horizontal, fist, middle, fingerside, 5.0, 5.0, 4.0
swn, horizontal, fist, ring, fingerside, 3.0, 4.0, 2.0
swn, horizontal, fist, pinkie, fingerside, 7.0, 6.0, 6.0
swn, horizontal, fist, two, fingerside, 7.0, 5.0, 5.0
swn, horizontal, fist, three, fingerside, 6.0, 4.0, 4.0
swn, horizontal, fist, thumb, knuckle, 6.0, 6.0, 6.0
swn, horizontal, fist, index, knuckle, 6.0, 7.0, 7.0
swn, horizontal, fist, middle, knuckle, 5.0, 4.0, 3.0
swn, horizontal, fist, ring, knuckle, 3.0, 4.0, 2.0
swn, horizontal, fist, pinkie, knuckle, 6.0, 6.0, 4.0
swn, horizontal, fist, two, knuckle, 6.0, 6.0, 6.0
swn, horizontal, fist, three, knuckle, 3.0, 3.0, 2.0
swn, horizontal, fist, thumb, fingernail, 5.0, 5.0, 5.0
swn, horizontal, fist, index, fingernail, 6.0, 4.0, 4.0
swn, horizontal, fist, middle, fingernail, 5.0, 5.0, 4.0
swn, horizontal, fist, ring, fingernail, 2.0, 4.0, 1.0
swn, horizontal, fist, pinkie, fingernail, 6.0, 5.0, 4.0
swn, horizontal, fist, two, fingernail, 4.0, 5.0, 4.0
swn, horizontal, fist, three, fingernail, 3.0, 3.0, 2.0
swn, horizontal, relax, thumb, fingerpulp, 5.0, 5.0, 5.0
swn, horizontal, relax, index, fingerpulp, 6.0, 6.0, 6.0
swn, horizontal, relax, middle, fingerpulp, 6.0, 6.0, 6.0
swn, horizontal, relax, ring, fingerpulp, 6.0, 5.0, 5.0
swn, horizontal, relax, pinkie, fingerpulp, 6.0, 5.0, 5.0
swn, horizontal, relax, two, fingerpulp, 7.0, 6.0, 6.0
swn, horizontal, relax, three, fingerpulp, 7.0, 7.0, 7.0
swn, horizontal, relax, thumb, fingertip, 3.0, 5.0, 3.0
swn, horizontal, relax, index, fingertip, 7.0, 6.0, 6.0
swn, horizontal, relax, middle, fingertip, 6.0, 6.0, 6.0
swn, horizontal, relax, ring, fingertip, 6.0, 5.0, 5.0
swn, horizontal, relax, pinkie, fingertip, 5.0, 5.0, 5.0
swn, horizontal, relax, two, fingertip, 6.0, 6.0, 5.0
swn, horizontal, relax, three, fingertip, 7.0, 7.0, 6.0
swn, horizontal, relax, thumb, fingerside, 6.0, 5.0, 5.0
swn, horizontal, relax, index, fingerside, 6.0, 7.0, 6.0
swn, horizontal, relax, middle, fingerside, 6.0, 4.0, 4.0
swn, horizontal, relax, ring, fingerside, 5.0, 5.0, 4.0
swn, horizontal, relax, pinkie, fingerside, 5.0, 5.0, 5.0
swn, horizontal, relax, two, fingerside, 6.0, 6.0, 5.0
swn, horizontal, relax, three, fingerside, 5.0, 4.0, 4.0
swn, horizontal, relax, thumb, knuckle, 5.0, 5.0, 5.0
swn, horizontal, relax, index, knuckle, 6.0, 6.0, 6.0
swn, horizontal, relax, middle, knuckle, 6.0, 5.0, 5.0
swn, horizontal, relax, ring, knuckle, 5.0, 4.0, 3.0
swn, horizontal, relax, pinkie, knuckle, 6.0, 5.0, 5.0
swn, horizontal, relax, two, knuckle, 7.0, 7.0, 7.0
swn, horizontal, relax, three, knuckle, 6.0, 6.0, 5.0
swn, horizontal, relax, thumb, fingernail, 5.0, 5.0, 3.0
swn, horizontal, relax, index, fingernail, 7.0, 6.0, 6.0
swn, horizontal, relax, middle, fingernail, 5.0, 5.0, 5.0
swn, horizontal, relax, ring, fingernail, 5.0, 5.0, 4.0
swn, horizontal, relax, pinkie, fingernail, 5.0, 5.0, 5.0
swn, horizontal, relax, two, fingernail, 6.0, 5.0, 5.0
swn, horizontal, relax, three, fingernail, 5.0, 5.0, 5.0
qy, horizontal, fist, thumb, fingerpulp, 5.0, 7.0, 4.0
qy, horizontal, fist, index, fingerpulp, 7.0, 7.0, 7.0
qy, horizontal, fist, middle, fingerpulp, 5.0, 6.0, 5.0
qy, horizontal, fist, ring, fingerpulp, 1.0, 4.0, 1.0
qy, horizontal, fist, pinkie, fingerpulp, 6.0, 7.0, 6.0
qy, horizontal, fist, two, fingerpulp, 7.0, 7.0, 7.0
qy, horizontal, fist, three, fingerpulp, 6.0, 7.0, 6.0
qy, horizontal, fist, thumb, fingertip, 5.0, 7.0, 4.0
qy, horizontal, fist, index, fingertip, 5.0, 6.0, 4.0
qy, horizontal, fist, middle, fingertip, 7.0, 7.0, 7.0
qy, horizontal, fist, ring, fingertip, 1.0, 4.0, 1.0
qy, horizontal, fist, pinkie, fingertip, 4.0, 5.0, 4.0
qy, horizontal, fist, two, fingertip, 4.0, 5.0, 4.0
qy, horizontal, fist, three, fingertip, 4.0, 5.0, 4.0
qy, horizontal, fist, thumb, fingerside, 7.0, 7.0, 7.0
qy, horizontal, fist, index, fingerside, 7.0, 7.0, 7.0
qy, horizontal, fist, middle, fingerside, 6.0, 6.0, 6.0
qy, horizontal, fist, ring, fingerside, 1.0, 4.0, 1.0
qy, horizontal, fist, pinkie, fingerside, 5.0, 6.0, 5.0
qy, horizontal, fist, two, fingerside, 6.0, 7.0, 6.0
qy, horizontal, fist, three, fingerside, 5.0, 6.0, 5.0
qy, horizontal, fist, thumb, knuckle, 4.0, 5.0, 4.0
qy, horizontal, fist, index, knuckle, 6.0, 6.0, 6.0
qy, horizontal, fist, middle, knuckle, 5.0, 6.0, 5.0
qy, horizontal, fist, ring, knuckle, 3.0, 5.0, 3.0
qy, horizontal, fist, pinkie, knuckle, 5.0, 6.0, 5.0
qy, horizontal, fist, two, knuckle, 4.0, 5.0, 4.0
qy, horizontal, fist, three, knuckle, 3.0, 4.0, 3.0
qy, horizontal, fist, thumb, fingernail, 4.0, 5.0, 4.0
qy, horizontal, fist, index, fingernail, 7.0, 7.0, 7.0
qy, horizontal, fist, middle, fingernail, 7.0, 7.0, 7.0
qy, horizontal, fist, ring, fingernail, 1.0, 3.0, 1.0
qy, horizontal, fist, pinkie, fingernail, 3.0, 4.0, 3.0
qy, horizontal, fist, two, fingernail, 4.0, 5.0, 4.0
qy, horizontal, fist, three, fingernail, 4.0, 5.0, 4.0
qy, horizontal, relax, thumb, fingerpulp, 3.0, 4.0, 3.0
qy, horizontal, relax, index, fingerpulp, 6.0, 6.0, 6.0
qy, horizontal, relax, middle, fingerpulp, 4.0, 5.0, 4.0
qy, horizontal, relax, ring, fingerpulp, 1.0, 3.0, 1.0
qy, horizontal, relax, pinkie, fingerpulp, 4.0, 5.0, 4.0
qy, horizontal, relax, two, fingerpulp, 6.0, 6.0, 6.0
qy, horizontal, relax, three, fingerpulp, 5.0, 6.0, 5.0
qy, horizontal, relax, thumb, fingertip, 6.0, 7.0, 5.0
qy, horizontal, relax, index, fingertip, 6.0, 7.0, 6.0
qy, horizontal, relax, middle, fingertip, 7.0, 7.0, 7.0
qy, horizontal, relax, ring, fingertip, 6.0, 7.0, 6.0
qy, horizontal, relax, pinkie, fingertip, 6.0, 7.0, 6.0
qy, horizontal, relax, two, fingertip, 6.0, 7.0, 6.0
qy, horizontal, relax, three, fingertip, 5.0, 6.0, 5.0
qy, horizontal, relax, thumb, fingerside, 7.0, 7.0, 7.0
qy, horizontal, relax, index, fingerside, 1.0, 1.0, 1.0
qy, horizontal, relax, middle, fingerside, 1.0, 1.0, 1.0
qy, horizontal, relax, ring, fingerside, 1.0, 1.0, 1.0
qy, horizontal, relax, pinkie, fingerside, 6.0, 7.0, 6.0
qy, horizontal, relax, two, fingerside, 1.0, 1.0, 1.0
qy, horizontal, relax, three, fingerside, 1.0, 1.0, 1.0
qy, horizontal, relax, thumb, knuckle, 2.0, 3.0, 2.0
qy, horizontal, relax, index, knuckle, 5.0, 5.0, 5.0
qy, horizontal, relax, middle, knuckle, 6.0, 6.0, 6.0
qy, horizontal, relax, ring, knuckle, 2.0, 3.0, 2.0
qy, horizontal, relax, pinkie, knuckle, 4.0, 5.0, 4.0
qy, horizontal, relax, two, knuckle, 3.0, 4.0, 3.0
qy, horizontal, relax, three, knuckle, 2.0, 3.0, 2.0
qy, horizontal, relax, thumb, fingernail, 7.0, 6.0, 7.0
qy, horizontal, relax, index, fingernail, 7.0, 6.0, 7.0
qy, horizontal, relax, middle, fingernail, 7.0, 6.0, 7.0
qy, horizontal, relax, ring, fingernail, 7.0, 6.0, 7.0
qy, horizontal, relax, pinkie, fingernail, 7.0, 6.0, 7.0
qy, horizontal, relax, two, fingernail, 6.0, 6.0, 6.0
qy, horizontal, relax, three, fingernail, 5.0, 6.0, 5.0
gyz, horizontal, fist, thumb, fingerpulp, 2.0, 4.0, 2.0
gyz, horizontal, fist, index, fingerpulp, 5.0, 6.0, 5.0
gyz, horizontal, fist, middle, fingerpulp, 4.0, 5.0, 4.0
gyz, horizontal, fist, ring, fingerpulp, 1.0, 1.0, 1.0
gyz, horizontal, fist, pinkie, fingerpulp, 2.0, 3.0, 2.0
gyz, horizontal, fist, two, fingerpulp, 4.0, 4.0, 3.0
gyz, horizontal, fist, three, fingerpulp, 3.0, 3.0, 2.0
gyz, horizontal, fist, thumb, fingertip, 2.0, 3.0, 2.0
gyz, horizontal, fist, index, fingertip, 6.0, 6.0, 6.0
gyz, horizontal, fist, middle, fingertip, 5.0, 5.0, 5.0
gyz, horizontal, fist, ring, fingertip, 2.0, 1.0, 1.0
gyz, horizontal, fist, pinkie, fingertip, 3.0, 3.0, 2.0
gyz, horizontal, fist, two, fingertip, 4.0, 4.0, 4.0
gyz, horizontal, fist, three, fingertip, 3.0, 3.0, 3.0
gyz, horizontal, fist, thumb, fingerside, 4.0, 4.0, 4.0
gyz, horizontal, fist, index, fingerside, 5.0, 6.0, 5.0
gyz, horizontal, fist, middle, fingerside, 2.0, 3.0, 2.0
gyz, horizontal, fist, ring, fingerside, 2.0, 3.0, 2.0
gyz, horizontal, fist, pinkie, fingerside, 4.0, 3.0, 3.0
gyz, horizontal, fist, two, fingerside, 3.0, 4.0, 3.0
gyz, horizontal, fist, three, fingerside, 2.0, 4.0, 2.0
gyz, horizontal, fist, thumb, knuckle, 4.0, 3.0, 4.0
gyz, horizontal, fist, index, knuckle, 5.0, 4.0, 5.0
gyz, horizontal, fist, middle, knuckle, 5.0, 4.0, 4.0
gyz, horizontal, fist, ring, knuckle, 1.0, 3.0, 1.0
gyz, horizontal, fist, pinkie, knuckle, 4.0, 4.0, 4.0
gyz, horizontal, fist, two, knuckle, 3.0, 2.0, 3.0
gyz, horizontal, fist, three, knuckle, 2.0, 2.0, 1.0
gyz, horizontal, fist, thumb, fingernail, 3.0, 3.0, 2.0
gyz, horizontal, fist, index, fingernail, 3.0, 5.0, 3.0
gyz, horizontal, fist, middle, fingernail, 2.0, 4.0, 2.0
gyz, horizontal, fist, ring, fingernail, 1.0, 3.0, 1.0
gyz, horizontal, fist, pinkie, fingernail, 2.0, 3.0, 2.0
gyz, horizontal, fist, two, fingernail, 2.0, 3.0, 2.0
gyz, horizontal, fist, three, fingernail, 1.0, 2.0, 1.0
gyz, horizontal, relax, thumb, fingerpulp, 1.0, 3.0, 1.0
gyz, horizontal, relax, index, fingerpulp, 7.0, 7.0, 7.0
gyz, horizontal, relax, middle, fingerpulp, 5.0, 5.0, 5.0
gyz, horizontal, relax, ring, fingerpulp, 4.0, 4.0, 4.0
gyz, horizontal, relax, pinkie, fingerpulp, 2.0, 3.0, 2.0
gyz, horizontal, relax, two, fingerpulp, 3.0, 4.0, 4.0
gyz, horizontal, relax, three, fingerpulp, 2.0, 3.0, 3.0
gyz, horizontal, relax, thumb, fingertip, 1.0, 3.0, 1.0
gyz, horizontal, relax, index, fingertip, 6.0, 6.0, 6.0
gyz, horizontal, relax, middle, fingertip, 4.0, 4.0, 4.0
gyz, horizontal, relax, ring, fingertip, 3.0, 3.0, 3.0
gyz, horizontal, relax, pinkie, fingertip, 3.0, 3.0, 3.0
gyz, horizontal, relax, two, fingertip, 4.0, 4.0, 4.0
gyz, horizontal, relax, three, fingertip, 3.0, 4.0, 4.0
gyz, horizontal, relax, thumb, fingerside, 2.0, 2.0, 2.0
gyz, horizontal, relax, index, fingerside, 3.0, 5.0, 3.0
gyz, horizontal, relax, middle, fingerside, 1.0, 3.0, 1.0
gyz, horizontal, relax, ring, fingerside, 1.0, 3.0, 1.0
gyz, horizontal, relax, pinkie, fingerside, 4.0, 3.0, 4.0
gyz, horizontal, relax, two, fingerside, 1.0, 2.0, 1.0
gyz, horizontal, relax, three, fingerside, 1.0, 2.0, 1.0
gyz, horizontal, relax, thumb, knuckle, 3.0, 2.0, 3.0
gyz, horizontal, relax, index, knuckle, 4.0, 5.0, 4.0
gyz, horizontal, relax, middle, knuckle, 4.0, 4.0, 4.0
gyz, horizontal, relax, ring, knuckle, 1.0, 2.0, 1.0
gyz, horizontal, relax, pinkie, knuckle, 3.0, 3.0, 3.0
gyz, horizontal, relax, two, knuckle, 3.0, 4.0, 3.0
gyz, horizontal, relax, three, knuckle, 2.0, 2.0, 2.0
gyz, horizontal, relax, thumb, fingernail, 2.0, 2.0, 2.0
gyz, horizontal, relax, index, fingernail, 3.0, 4.0, 3.0
gyz, horizontal, relax, middle, fingernail, 2.0, 4.0, 2.0
gyz, horizontal, relax, ring, fingernail, 1.0, 2.0, 1.0
gyz, horizontal, relax, pinkie, fingernail, 3.0, 4.0, 3.0
gyz, horizontal, relax, two, fingernail, 3.0, 3.0, 3.0
gyz, horizontal, relax, three, fingernail, 2.0, 2.0, 2.0
yzc, horizontal, fist, thumb, fingerpulp, 1.0, 5.0, 2.0
yzc, horizontal, fist, index, fingerpulp, 7.0, 7.0, 7.0
yzc, horizontal, fist, middle, fingerpulp, 5.0, 7.0, 5.0
yzc, horizontal, fist, ring, fingerpulp, 5.0, 6.0, 5.0
yzc, horizontal, fist, pinkie, fingerpulp, 4.0, 7.0, 5.0
yzc, horizontal, fist, two, fingerpulp, 6.0, 7.0, 6.0
yzc, horizontal, fist, three, fingerpulp, 5.0, 7.0, 5.0
yzc, horizontal, fist, thumb, fingertip, 2.0, 5.0, 1.0
yzc, horizontal, fist, index, fingertip, 6.0, 7.0, 6.0
yzc, horizontal, fist, middle, fingertip, 3.0, 5.0, 2.0
yzc, horizontal, fist, ring, fingertip, 2.0, 4.0, 2.0
yzc, horizontal, fist, pinkie, fingertip, 3.0, 4.0, 3.0
yzc, horizontal, fist, two, fingertip, 4.0, 7.0, 5.0
yzc, horizontal, fist, three, fingertip, 3.0, 7.0, 3.0
yzc, horizontal, fist, thumb, fingerside, 5.0, 6.0, 5.0
yzc, horizontal, fist, index, fingerside, 4.0, 7.0, 5.0
yzc, horizontal, fist, middle, fingerside, 6.0, 6.0, 6.0
yzc, horizontal, fist, ring, fingerside, 3.0, 4.0, 3.0
yzc, horizontal, fist, pinkie, fingerside, 5.0, 7.0, 5.0
yzc, horizontal, fist, two, fingerside, 7.0, 7.0, 7.0
yzc, horizontal, fist, three, fingerside, 4.0, 6.0, 4.0
yzc, horizontal, fist, thumb, knuckle, 4.0, 6.0, 5.0
yzc, horizontal, fist, index, knuckle, 5.0, 7.0, 5.0
yzc, horizontal, fist, middle, knuckle, 4.0, 4.0, 3.0
yzc, horizontal, fist, ring, knuckle, 1.0, 4.0, 2.0
yzc, horizontal, fist, pinkie, knuckle, 1.0, 7.0, 2.0
yzc, horizontal, fist, two, knuckle, 5.0, 7.0, 5.0
yzc, horizontal, fist, three, knuckle, 2.0, 6.0, 3.0
yzc, horizontal, fist, thumb, fingernail, 1.0, 7.0, 2.0
yzc, horizontal, fist, index, fingernail, 2.0, 7.0, 3.0
yzc, horizontal, fist, middle, fingernail, 1.0, 7.0, 1.0
yzc, horizontal, fist, ring, fingernail, 1.0, 3.0, 1.0
yzc, horizontal, fist, pinkie, fingernail, 1.0, 4.0, 1.0
yzc, horizontal, fist, two, fingernail, 3.0, 6.0, 2.0
yzc, horizontal, fist, three, fingernail, 1.0, 7.0, 4.0
yzc, horizontal, relax, thumb, fingerpulp, 2.0, 5.0, 2.0
yzc, horizontal, relax, index, fingerpulp, 7.0, 7.0, 7.0
yzc, horizontal, relax, middle, fingerpulp, 6.0, 7.0, 6.0
yzc, horizontal, relax, ring, fingerpulp, 5.0, 7.0, 5.0
yzc, horizontal, relax, pinkie, fingerpulp, 5.0, 7.0, 5.0
yzc, horizontal, relax, two, fingerpulp, 6.0, 7.0, 6.0
yzc, horizontal, relax, three, fingerpulp, 4.0, 6.0, 4.0
yzc, horizontal, relax, thumb, fingertip, 4.0, 5.0, 4.0
yzc, horizontal, relax, index, fingertip, 5.0, 6.0, 5.0
yzc, horizontal, relax, middle, fingertip, 6.0, 7.0, 6.0
yzc, horizontal, relax, ring, fingertip, 5.0, 7.0, 5.0
yzc, horizontal, relax, pinkie, fingertip, 4.0, 6.0, 4.0
yzc, horizontal, relax, two, fingertip, 6.0, 6.0, 6.0
yzc, horizontal, relax, three, fingertip, 3.0, 6.0, 3.0
yzc, horizontal, relax, thumb, fingerside, 6.0, 5.0, 5.0
yzc, horizontal, relax, index, fingerside, 1.0, 6.0, 1.0
yzc, horizontal, relax, middle, fingerside, 3.0, 6.0, 2.0
yzc, horizontal, relax, ring, fingerside, 2.0, 5.0, 2.0
yzc, horizontal, relax, pinkie, fingerside, 5.0, 7.0, 5.0
yzc, horizontal, relax, two, fingerside, 3.0, 6.0, 3.0
yzc, horizontal, relax, three, fingerside, 1.0, 5.0, 1.0
yzc, horizontal, relax, thumb, knuckle, 2.0, 3.0, 1.0
yzc, horizontal, relax, index, knuckle, 4.0, 7.0, 4.0
yzc, horizontal, relax, middle, knuckle, 4.0, 7.0, 4.0
yzc, horizontal, relax, ring, knuckle, 1.0, 5.0, 1.0
yzc, horizontal, relax, pinkie, knuckle, 1.0, 4.0, 1.0
yzc, horizontal, relax, two, knuckle, 2.0, 5.0, 2.0
yzc, horizontal, relax, three, knuckle, 1.0, 6.0, 1.0
yzc, horizontal, relax, thumb, fingernail, 4.0, 3.0, 3.0
yzc, horizontal, relax, index, fingernail, 6.0, 7.0, 7.0
yzc, horizontal, relax, middle, fingernail, 1.0, 5.0, 1.0
yzc, horizontal, relax, ring, fingernail, 1.0, 5.0, 1.0
yzc, horizontal, relax, pinkie, fingernail, 1.0, 4.0, 1.0
yzc, horizontal, relax, two, fingernail, 2.0, 4.0, 2.0
yzc, horizontal, relax, three, fingernail, 1.0, 5.0, 1.0
xsc, horizontal, fist, thumb, fingerpulp, 1.0, 1.0, 1.0
xsc, horizontal, fist, index, fingerpulp, 7.0, 7.0, 7.0
xsc, horizontal, fist, middle, fingerpulp, 1.0, 1.0, 1.0
xsc, horizontal, fist, ring, fingerpulp, 1.0, 1.0, 1.0
xsc, horizontal, fist, pinkie, fingerpulp, 1.0, 1.0, 1.0
xsc, horizontal, fist, two, fingerpulp, 7.0, 7.0, 7.0
xsc, horizontal, fist, three, fingerpulp, 4.0, 6.0, 4.0
xsc, horizontal, fist, thumb, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, fist, index, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, fist, middle, fingertip, 1.0, 1.0, 1.0
xsc, horizontal, fist, ring, fingertip, 1.0, 1.0, 1.0
